soup time 3996 pop 16086 ratio 1.0 space 32768 30 32758 4017 rule lifelib r2b3680c0s0a11e0 sumpop 80942844 i 35  Pw2ratio 0.490906
soup time 3996 pop 15947 ratio 0.5 space 32768 30 32763 4031 rule lifelib r2bd1a2c0s6601e0 sumpop 252106908 i 9  Pw2ratio 0.486664
soup time 3996 pop 15693 ratio 0.8 space 32768 30 32754 1667 rule lifelib r2be010c0s2921e0 sumpop 171242268 i 10  Pw2ratio 0.478912
soup time 3996 pop 14149 ratio 1.0 space 32768 30 33505 3946 rule lifelib r2b5420c0sc0a1e0 sumpop 96278772 i 13  Pw2ratio 0.431793
soup time 3996 pop 14009 ratio 1.0 space 32768 30 35061 4013 rule lifelib r2b8a00c0scac1e0 sumpop 59435832 i 11  Pw2ratio 0.427521
soup time 3996 pop 13926 ratio 1.0 space 32768 30 32682 4025 rule lifelib r2b6000c0s0a41e0 sumpop 57648516 i 35  Pw2ratio 0.424988
soup time 3996 pop 13874 ratio 1.0 space 32768 30 33712 4028 rule lifelib r2b0800c0s2bc1e0 sumpop 58978704 i 10  Pw2ratio 0.423401
soup time 3996 pop 13849 ratio 1.0 space 32768 30 32784 4014 rule lifelib r2b4100c0s0021e0 sumpop 58578624 i 41  Pw2ratio 0.422638
soup time 3996 pop 13750 ratio 1.0 space 32768 30 35803 4034 rule lifelib r2b3480c0s7b81e0 sumpop 57526248 i 28  Pw2ratio 0.419617
soup time 3996 pop 13728 ratio 1.0 space 32768 30 35479 4007 rule lifelib r2b2e00c0sc0a1e0 sumpop 60315984 i 36  Pw2ratio 0.418945
soup time 3996 pop 13708 ratio 1.0 space 32768 30 34489 4037 rule lifelib r2ba700c0s3781e0 sumpop 57093624 i 40  Pw2ratio 0.418335
soup time 3996 pop 13705 ratio 1.0 space 32768 30 34573 4028 rule lifelib r2b8000c0s8541e0 sumpop 57154692 i 27  Pw2ratio 0.418243
soup time 3996 pop 13679 ratio 1.0 space 32768 30 32760 4028 rule lifelib r2ba400c0se221e0 sumpop 57914904 i 43  Pw2ratio 0.41745
soup time 3996 pop 13657 ratio 1.0 space 32768 30 33311 4021 rule lifelib r2bf480c0s8b21e0 sumpop 61021932 i 26  Pw2ratio 0.416779
soup time 3996 pop 13650 ratio 1.0 space 32768 30 32621 4026 rule lifelib r2b2080c0s6e61e0 sumpop 69037284 i 16  Pw2ratio 0.416565
soup time 3996 pop 13620 ratio 1.0 space 32768 30 33444 4016 rule lifelib r2b8400c0s8341e0 sumpop 57114048 i 5  Pw2ratio 0.415649
soup time 3996 pop 13604 ratio 1.0 space 32768 30 33636 4024 rule lifelib r2b8f80c0s0201e0 sumpop 55945152 i 34  Pw2ratio 0.415161
soup time 3996 pop 13580 ratio 1.0 space 32768 30 33256 4005 rule lifelib r2ba0a0c0sae21e0 sumpop 102632400 i 9  Pw2ratio 0.414429
soup time 3996 pop 13539 ratio 1.0 space 32768 30 33423 3980 rule lifelib r2b1220c0s44a1e0 sumpop 109262136 i 2  Pw2ratio 0.413177
soup time 3996 pop 13523 ratio 1.0 space 32768 30 33303 4026 rule lifelib r2b2000c0sc341e0 sumpop 56505744 i 11  Pw2ratio 0.412689
soup time 3996 pop 13515 ratio 1.0 space 32768 30 34758 4021 rule lifelib r2b8c00c0s8ca1e0 sumpop 59320560 i 29  Pw2ratio 0.412445
soup time 3996 pop 13506 ratio 1.0 space 32768 30 32699 4023 rule lifelib r2b5000c0s7421e0 sumpop 56814672 i 27  Pw2ratio 0.41217
soup time 3996 pop 13455 ratio 1.0 space 32768 30 36215 4037 rule lifelib r2b1880c0s2281e0 sumpop 55871568 i 14  Pw2ratio 0.410614
soup time 3996 pop 13425 ratio 1.0 space 32768 30 32731 4044 rule lifelib r2b1400c0s04a1e0 sumpop 59058588 i 46  Pw2ratio 0.409698
soup time 3996 pop 13397 ratio 1.0 space 32768 30 34741 4025 rule lifelib r2b7400c0s2aa1e0 sumpop 59250672 i 48  Pw2ratio 0.408844
soup time 3996 pop 13376 ratio 1.0 space 32768 30 32716 3990 rule lifelib r2bf100c0s4901e0 sumpop 54795852 i 9  Pw2ratio 0.408203
soup time 3996 pop 13314 ratio 1.0 space 32768 30 34340 4032 rule lifelib r2b1c80c0s1221e0 sumpop 58301076 i 25  Pw2ratio 0.406311
soup time 3996 pop 13293 ratio 1.0 space 32768 30 35463 4006 rule lifelib r2bcb80c0sa201e0 sumpop 54748368 i 42  Pw2ratio 0.40567
soup time 3996 pop 13280 ratio 1.0 space 32768 30 33441 4037 rule lifelib r2b0800c0s0021e0 sumpop 55841724 i 11  Pw2ratio 0.405273
soup time 3996 pop 13245 ratio 1.0 space 32768 30 32719 4018 rule lifelib r2b4380c0s9721e0 sumpop 60868656 i 21  Pw2ratio 0.404205
soup time 3996 pop 13232 ratio 1.0 space 32768 30 34565 4030 rule lifelib r2bb000c0s2061e0 sumpop 60326076 i 17  Pw2ratio 0.403809
soup time 3996 pop 13232 ratio 1.0 space 32768 30 34167 4038 rule lifelib r2b0180c0s9421e0 sumpop 58146948 i 9  Pw2ratio 0.403809
soup time 3996 pop 13228 ratio 1.0 space 32768 30 32746 4037 rule lifelib r2b0100c0s0d81e0 sumpop 55023144 i 36  Pw2ratio 0.403687
soup time 3996 pop 13216 ratio 1.0 space 32768 30 34225 6662 rule lifelib r2bd080c0sa8a1e0 sumpop 60328956 i 22  Pw2ratio 0.40332
soup time 3996 pop 13201 ratio 1.0 space 32768 30 32709 4025 rule lifelib r2b4a00c0s83c1e0 sumpop 56537640 i 21  Pw2ratio 0.402863
soup time 3996 pop 13191 ratio 1.0 space 32768 30 33019 4040 rule lifelib r2b7680c0sa761e0 sumpop 66995664 i 28  Pw2ratio 0.402557
soup time 3996 pop 13188 ratio 1.0 space 32768 30 32708 4022 rule lifelib r2b8000c0s1241e0 sumpop 54619020 i 24  Pw2ratio 0.402466
soup time 3996 pop 13187 ratio 1.0 space 32768 30 34377 4034 rule lifelib r2b1d80c0sa401e0 sumpop 54148944 i 33  Pw2ratio 0.402435
soup time 3996 pop 13168 ratio 1.0 space 32768 30 32775 3979 rule lifelib r2b0600c0sfaa1e0 sumpop 58754088 i 22  Pw2ratio 0.401855
soup time 3996 pop 13162 ratio 1.0 space 32768 30 32745 4011 rule lifelib r2bf980c0s99c1e0 sumpop 57669372 i 7  Pw2ratio 0.401672
soup time 3996 pop 13133 ratio 1.0 space 32768 30 32764 4025 rule lifelib r2bc800c0sa2c1e0 sumpop 55802772 i 38  Pw2ratio 0.400787
soup time 3996 pop 13117 ratio 1.0 space 32768 30 33429 4019 rule lifelib r2b8680c0s8c41e0 sumpop 55353336 i 7  Pw2ratio 0.400299
soup time 3996 pop 13091 ratio 1.0 space 32768 30 32942 4017 rule lifelib r2bf880c0s9ce1e0 sumpop 70644468 i 22  Pw2ratio 0.399506
soup time 3996 pop 13081 ratio 1.0 space 32768 30 34351 4031 rule lifelib r2ba800c0s5561e0 sumpop 62849748 i 45  Pw2ratio 0.3992
soup time 3996 pop 13073 ratio 1.0 space 32768 30 34189 4000 rule lifelib r2bd000c0s50e1e0 sumpop 65084700 i 41  Pw2ratio 0.398956
soup time 3996 pop 13068 ratio 1.0 space 32768 30 35582 4034 rule lifelib r2b0080c0s0b01e0 sumpop 53895276 i 28  Pw2ratio 0.398804
soup time 3996 pop 13067 ratio 1.0 space 32768 30 33132 4038 rule lifelib r2b4000c0s1041e0 sumpop 53828652 i 45  Pw2ratio 0.398773
soup time 3996 pop 13059 ratio 1.0 space 32768 30 32780 4006 rule lifelib r2b4800c0s78e1e0 sumpop 65245932 i 30  Pw2ratio 0.398529
soup time 3996 pop 13054 ratio 1.0 space 32768 30 32724 3110 rule lifelib r2b9690c0sef41e0 sumpop 104714052 i 40  Pw2ratio 0.398376
soup time 3996 pop 13034 ratio 1.0 space 32768 30 33278 4038 rule lifelib r2b3100c0s4901e0 sumpop 53406672 i 2  Pw2ratio 0.397766
soup time 3996 pop 13025 ratio 1.0 space 32768 30 32726 4027 rule lifelib r2b2880c0scbc1e0 sumpop 56679096 i 1  Pw2ratio 0.397491
soup time 3996 pop 13023 ratio 1.0 space 32768 30 32692 4035 rule lifelib r2b3400c0s8081e0 sumpop 53469960 i 33  Pw2ratio 0.39743
soup time 3996 pop 12952 ratio 1.0 space 32768 30 32688 4027 rule lifelib r2be700c0s0461e0 sumpop 62704812 i 43  Pw2ratio 0.395264
soup time 3996 pop 12947 ratio 1.0 space 32768 30 33506 4032 rule lifelib r2b8c00c0sf781e0 sumpop 53675052 i 5  Pw2ratio 0.395111
soup time 3996 pop 12935 ratio 1.0 space 32768 30 34099 5250 rule lifelib r2bc780c0sf6a1e0 sumpop 61566756 i 18  Pw2ratio 0.394745
soup time 3996 pop 12928 ratio 1.0 space 32768 30 32751 4023 rule lifelib r2b2100c0s2281e0 sumpop 53448552 i 5  Pw2ratio 0.394531
soup time 3996 pop 12911 ratio 1.0 space 32768 30 34220 3966 rule lifelib r2b8120c0s2521e0 sumpop 87239352 i 47  Pw2ratio 0.394012
soup time 3996 pop 12862 ratio 1.0 space 32768 30 33875 4022 rule lifelib r2b3100c0s4181e0 sumpop 53273556 i 47  Pw2ratio 0.392517
soup time 3996 pop 12853 ratio 1.0 space 32768 30 33446 3996 rule lifelib r2b3d80c0seca1e0 sumpop 60818700 i 45  Pw2ratio 0.392242
soup time 3996 pop 12834 ratio 1.0 space 32768 30 33503 3971 rule lifelib r2b0500c0s6161e0 sumpop 63082308 i 18  Pw2ratio 0.391663
soup time 3996 pop 12829 ratio 1.0 space 32768 30 35865 4033 rule lifelib r2b3000c0s2041e0 sumpop 52978332 i 39  Pw2ratio 0.39151
soup time 3996 pop 12828 ratio 1.0 space 32768 30 32728 4001 rule lifelib r2b8300c0s69c1e0 sumpop 55398096 i 32  Pw2ratio 0.391479
soup time 3996 pop 12808 ratio 1.0 space 32768 30 32719 4015 rule lifelib r2b8100c0s9101e0 sumpop 52499592 i 43  Pw2ratio 0.390869
soup time 3996 pop 12804 ratio 1.0 space 32768 30 32771 5336 rule lifelib r2b0080c0s4081e0 sumpop 52814412 i 12  Pw2ratio 0.390747
soup time 3996 pop 12791 ratio 1.0 space 32768 30 33706 4029 rule lifelib r2bb080c0scd01e0 sumpop 52640388 i 26  Pw2ratio 0.39035
soup time 3996 pop 12769 ratio 1.0 space 32768 30 35539 3998 rule lifelib r2b5f80c0s71a1e0 sumpop 61401420 i 26  Pw2ratio 0.389679
soup time 3996 pop 12760 ratio 1.0 space 32768 30 33572 4026 rule lifelib r2ba200c0s8521e0 sumpop 55417560 i 17  Pw2ratio 0.389404
soup time 3996 pop 12710 ratio 1.0 space 32768 30 32691 4021 rule lifelib r2b8a00c0sbf01e0 sumpop 52190172 i 45  Pw2ratio 0.387878
soup time 3996 pop 12692 ratio 1.0 space 32768 30 33948 4039 rule lifelib r2b2100c0s2201e0 sumpop 51845436 i 10  Pw2ratio 0.387329
soup time 3996 pop 12600 ratio 1.0 space 32768 30 32722 4024 rule lifelib r2b1902c0s8641e0 sumpop 92485272 i 18  Pw2ratio 0.384521
soup time 3996 pop 12599 ratio 1.0 space 32768 30 33319 4002 rule lifelib r2b9a00c0s2261e0 sumpop 60071412 i 24  Pw2ratio 0.384491
soup time 3996 pop 12575 ratio 1.0 space 32768 30 32681 4030 rule lifelib r2b7980c0sffc1e0 sumpop 55175340 i 1  Pw2ratio 0.383759
soup time 3996 pop 12537 ratio 1.0 space 32768 30 34375 4019 rule lifelib r2ba220c0sf121e0 sumpop 73686144 i 18  Pw2ratio 0.382599
soup time 3996 pop 12515 ratio 1.0 space 32768 30 34550 4003 rule lifelib r2b0a00c0s5d61e0 sumpop 61105476 i 42  Pw2ratio 0.381927
soup time 3996 pop 12505 ratio 1.0 space 32768 30 33492 4035 rule lifelib r2ba200c0s4e01e0 sumpop 51265476 i 34  Pw2ratio 0.381622
soup time 3996 pop 12482 ratio 1.0 space 32768 30 34335 3935 rule lifelib r2b0520c0s0a21e0 sumpop 75124188 i 29  Pw2ratio 0.38092
soup time 3996 pop 12480 ratio 1.0 space 32768 30 32636 4016 rule lifelib r2b0500c0sae01e0 sumpop 51125364 i 22  Pw2ratio 0.380859
soup time 3996 pop 12467 ratio 1.0 space 32768 30 35306 4031 rule lifelib r2b0000c0s3101e0 sumpop 50865540 i 32  Pw2ratio 0.380463
soup time 3996 pop 12428 ratio 1.0 space 32768 30 33747 3993 rule lifelib r2be220c0s8921e0 sumpop 75264660 i 14  Pw2ratio 0.379272
soup time 3996 pop 12420 ratio 1.0 space 32768 30 34596 4020 rule lifelib r2bd600c0sf261e0 sumpop 59586048 i 9  Pw2ratio 0.379028
soup time 3996 pop 12381 ratio 1.0 space 32768 30 34387 4027 rule lifelib r2b0900c0s2801e0 sumpop 50468160 i 15  Pw2ratio 0.377838
soup time 3996 pop 12341 ratio 1.0 space 32768 30 32737 4033 rule lifelib r2b1080c0s2401e0 sumpop 50635404 i 1  Pw2ratio 0.376617
soup time 3996 pop 12309 ratio 1.0 space 32768 30 34298 4028 rule lifelib r2b4a20c0s5921e0 sumpop 75049404 i 40  Pw2ratio 0.375641
soup time 3996 pop 12298 ratio 1.0 space 32768 30 32653 4016 rule lifelib r2b8480c0s5761e0 sumpop 63913944 i 38  Pw2ratio 0.375305
soup time 3996 pop 12294 ratio 1.0 space 32768 30 32649 4006 rule lifelib r2b0180c0sa201e0 sumpop 50664180 i 30  Pw2ratio 0.375183
soup time 3996 pop 12281 ratio 1.0 space 32768 30 34240 4027 rule lifelib r2b0000c0s9001e0 sumpop 49983180 i 38  Pw2ratio 0.374786
soup time 3996 pop 12267 ratio 1.0 space 32768 30 32720 4026 rule lifelib r2bde02c0s1041e0 sumpop 59450544 i 36  Pw2ratio 0.374359
soup time 3996 pop 12265 ratio 1.0 space 32768 30 35102 4029 rule lifelib r2b8600c0s0501e0 sumpop 50247180 i 35  Pw2ratio 0.374298
soup time 3996 pop 12263 ratio 1.0 space 32768 30 32768 4014 rule lifelib r2b1000c0s3401e0 sumpop 50007816 i 11  Pw2ratio 0.374237
soup time 3996 pop 12198 ratio 1.0 space 32768 30 32736 4022 rule lifelib r2b0020c0s9e41e0 sumpop 55450212 i 43  Pw2ratio 0.372253
soup time 3996 pop 12181 ratio 1.0 space 32768 30 33912 4029 rule lifelib r2b0400c0s6001e0 sumpop 49621440 i 18  Pw2ratio 0.371735
soup time 3996 pop 12149 ratio 1.0 space 32768 30 32694 3973 rule lifelib r2b0100c0s0001e0 sumpop 49529784 i 9  Pw2ratio 0.370758
soup time 3996 pop 12126 ratio 1.0 space 32768 30 33909 4013 rule lifelib r2b0c20c0sf641e0 sumpop 55412316 i 40  Pw2ratio 0.370056
soup time 3996 pop 12034 ratio 1.0 space 32768 30 32735 4021 rule lifelib r2b5100c0s2001e0 sumpop 49395384 i 13  Pw2ratio 0.367249
soup time 3996 pop 12021 ratio 1.0 space 32768 30 32756 4024 rule lifelib r2bd020c0sde81e0 sumpop 52244508 i 22  Pw2ratio 0.366852
soup time 3996 pop 12010 ratio 1.0 space 32768 30 34461 4014 rule lifelib r2b4ba0c0s7f01e0 sumpop 54327900 i 2  Pw2ratio 0.366516
soup time 3996 pop 11923 ratio 1.0 space 32768 30 34245 4041 rule lifelib r2b5600c0s8001e0 sumpop 48659580 i 6  Pw2ratio 0.363861
soup time 3996 pop 11888 ratio 1.0 space 32768 30 32907 3976 rule lifelib r2b9a80c0s31a1e0 sumpop 57270132 i 36  Pw2ratio 0.362793
soup time 3996 pop 11858 ratio 1.0 space 32768 30 34452 4007 rule lifelib r2bf020c0s18c1e0 sumpop 57926484 i 45  Pw2ratio 0.361877
soup time 3996 pop 11844 ratio 1.0 space 32768 30 33851 4020 rule lifelib r2b2320c0s1281e0 sumpop 52797048 i 42  Pw2ratio 0.36145
soup time 3996 pop 11835 ratio 1.0 space 32768 30 34360 4023 rule lifelib r2b0c80c0s0001e0 sumpop 48587952 i 34  Pw2ratio 0.361176
soup time 3996 pop 11794 ratio 1.0 space 32768 30 33564 4014 rule lifelib r2be020c0s3101e0 sumpop 49842900 i 14  Pw2ratio 0.359924
soup time 3996 pop 11789 ratio 1.0 space 32768 30 32644 4010 rule lifelib r2b00a0c0sd301e0 sumpop 51919080 i 2  Pw2ratio 0.359772
soup time 3996 pop 11782 ratio 1.0 space 32768 30 33734 3998 rule lifelib r2b2802c0s2241e0 sumpop 59362536 i 30  Pw2ratio 0.359558
soup time 3996 pop 11751 ratio 1.0 space 32768 30 36294 4016 rule lifelib r2b8102c0s2841e0 sumpop 60033804 i 40  Pw2ratio 0.358612
soup time 3996 pop 11751 ratio 1.0 space 32768 30 32735 4024 rule lifelib r2b2720c0se001e0 sumpop 49694952 i 18  Pw2ratio 0.358612
soup time 3996 pop 11722 ratio 1.0 space 32768 30 32741 4037 rule lifelib r2b5000c0s0001e0 sumpop 47787612 i 1  Pw2ratio 0.357727
soup time 3996 pop 11714 ratio 1.0 space 32768 30 32764 3996 rule lifelib r2baa20c0s8181e0 sumpop 52104684 i 23  Pw2ratio 0.357483
soup time 3996 pop 11697 ratio 1.0 space 32768 30 32758 4018 rule lifelib r2b9720c0s6901e0 sumpop 50613660 i 30  Pw2ratio 0.356964
soup time 3996 pop 11680 ratio 1.0 space 32768 30 33046 4009 rule lifelib r2b40a0c0s3821e0 sumpop 71543220 i 1  Pw2ratio 0.356445
soup time 3996 pop 11671 ratio 1.0 space 32768 30 32760 1640 rule lifelib r2b0c10c0s5501e0 sumpop 50468976 i 11  Pw2ratio 0.356171
soup time 3996 pop 11669 ratio 1.0 space 32768 30 33682 4011 rule lifelib r2b5d20c0s4581e0 sumpop 52485804 i 28  Pw2ratio 0.35611
soup time 3996 pop 11669 ratio 1.0 space 32768 30 33676 3985 rule lifelib r2bd180c0s9be1e0 sumpop 62120484 i 15  Pw2ratio 0.35611
soup time 3996 pop 11652 ratio 0.6 space 32768 30 32648 3969 rule lifelib r2bbd22c0sd701e0 sumpop 227725224 i 17  Pw2ratio 0.355591
soup time 3996 pop 11640 ratio 1.0 space 32768 30 32705 4021 rule lifelib r2ba3a0c0sc481e0 sumpop 54444804 i 45  Pw2ratio 0.355225
soup time 3996 pop 11627 ratio 1.0 space 32768 30 33952 4026 rule lifelib r2b54a0c0s9281e0 sumpop 53098308 i 15  Pw2ratio 0.354828
soup time 3996 pop 11609 ratio 1.0 space 32768 30 32666 3966 rule lifelib r2b1920c0s38c1e0 sumpop 59625216 i 47  Pw2ratio 0.354279
soup time 3996 pop 11549 ratio 1.0 space 32768 30 34862 4019 rule lifelib r2b8d20c0s3f81e0 sumpop 52499640 i 38  Pw2ratio 0.352448
soup time 3996 pop 11477 ratio 1.0 space 32768 30 33262 4027 rule lifelib r2b1220c0s4981e0 sumpop 51087816 i 32  Pw2ratio 0.35025
soup time 3996 pop 11460 ratio 1.0 space 32768 30 32739 3959 rule lifelib r2b0880c0s37e1e0 sumpop 60991620 i 29  Pw2ratio 0.349731
soup time 3996 pop 11423 ratio 1.0 space 32768 30 33998 4009 rule lifelib r2b8420c0s9741e0 sumpop 54078900 i 5  Pw2ratio 0.348602
soup time 3996 pop 11422 ratio 1.0 space 32768 30 34458 4018 rule lifelib r2b76a0c0s5b01e0 sumpop 51023100 i 3  Pw2ratio 0.348572
soup time 3996 pop 11414 ratio 1.0 space 32768 30 34074 4015 rule lifelib r2bd902c0s0781e0 sumpop 70821252 i 25  Pw2ratio 0.348328
soup time 3996 pop 11354 ratio 1.0 space 32768 30 32678 4020 rule lifelib r2be3a0c0s8b01e0 sumpop 51774324 i 41  Pw2ratio 0.346497
soup time 3996 pop 11352 ratio 0.2 space 32768 30 33528 5964 rule lifelib r2b0098c0s8403c0 sumpop 443448804 i 37  Pw2ratio 0.346436
soup time 3996 pop 11308 ratio 1.0 space 32768 30 34851 4020 rule lifelib r2bb120c0s0741e0 sumpop 55712568 i 9  Pw2ratio 0.345093
soup time 3996 pop 11308 ratio 1.0 space 32768 30 34171 3992 rule lifelib r2ba1a0c0s6f01e0 sumpop 51259776 i 26  Pw2ratio 0.345093
soup time 3996 pop 11303 ratio 1.0 space 32768 30 35862 4036 rule lifelib r2b3120c0s1681e0 sumpop 50420124 i 31  Pw2ratio 0.34494
soup time 3996 pop 11286 ratio 1.0 space 32768 30 32762 4014 rule lifelib r2b0fa0c0s2601e0 sumpop 50450304 i 43  Pw2ratio 0.344421
soup time 3996 pop 11257 ratio 1.0 space 32768 30 32710 5339 rule lifelib r2b2210c0s0381e0 sumpop 53159232 i 44  Pw2ratio 0.343536
soup time 3996 pop 11249 ratio 1.0 space 32768 30 32779 4018 rule lifelib r2b1520c0s8781e0 sumpop 51260556 i 31  Pw2ratio 0.343292
soup time 3996 pop 11225 ratio 1.0 space 32768 30 35405 4027 rule lifelib r2b34a0c0s2481e0 sumpop 50844228 i 14  Pw2ratio 0.34256
soup time 3996 pop 11138 ratio 0.1 space 32768 30 32632 4117 rule lifelib r2be88ac0s0203c0 sumpop 446350128 i 35  Pw2ratio 0.339905
soup time 3996 pop 11124 ratio 1.0 space 32768 30 33030 4004 rule lifelib r2bd120c0s0081e0 sumpop 48722232 i 43  Pw2ratio 0.339478
soup time 3996 pop 11106 ratio 1.0 space 32768 30 33421 4029 rule lifelib r2b4202c0s8401e0 sumpop 46304352 i 28  Pw2ratio 0.338928
soup time 3996 pop 11081 ratio 1.0 space 32768 30 34066 4025 rule lifelib r2b4002c0s9c81e0 sumpop 49214004 i 15  Pw2ratio 0.338165
soup time 3996 pop 11062 ratio 1.0 space 32768 30 34789 4003 rule lifelib r2b1ba2c0sa401e0 sumpop 118036140 i 24  Pw2ratio 0.337585
soup time 3996 pop 11003 ratio 1.0 space 32768 30 35131 4033 rule lifelib r2bcf02c0s0301e0 sumpop 51235836 i 42  Pw2ratio 0.335785
