
soup time 2988 pop 210498 ratio 5.7 space 32768 30 29858 419 rule lifelib r2b05f020s07bf40 sumpop 187436664 i 1 
soup time 2988 pop 191042 ratio 3.9 space 32768 30 32450 342 rule lifelib r2bf4da80sbfc8e0 sumpop 221804088 i 2 
soup time 2988 pop 57 ratio 1.0 space 32768 30 26556 -3 rule lifelib r2bcd3e40s7fc0c0 sumpop 3268392 i 3 
soup time 2988 pop 1695079 ratio 4.5 space 32768 30 32445 437 rule lifelib r2b17ca80sfed8e0 sumpop 1665121104 i 4 
soup time 1320 pop 1982679 ratio 4.7 space 32768 30 31278 415 rule lifelib r2bc3ee40s7fa0c0 sumpop 839447724 i 5 

soup time 2988 pop 82467 ratio 5.6 space 32768 30 23323 397 rule lifelib r2b05f020s07bf40 sumpop 76007124 i 1 
soup time 2988 pop 206154 ratio 3.6 space 32768 30 32718 346 rule lifelib r2bf4da80sbfc8e0 sumpop 243154656 i 2 
soup time 2988 pop 48130 ratio 7.5 space 32768 30 28256 382 rule lifelib r2bcd3e40s7fc0c0 sumpop 41311908 i 3 
soup time 2988 pop 1586666 ratio 5.0 space 32768 30 32609 421 rule lifelib r2b17ca80sfed8e0 sumpop 1479584508 i 4 
soup time 1392 pop 1988739 ratio 4.8 space 32768 30 31304 438 rule lifelib r2bc3ee40s7fa0c0 sumpop 877310196 i 5 

soup time 2988 pop 167110 ratio 5.2 space 32768 30 29754 396 rule lifelib r2b05f020s07bf40 sumpop 154076328 i 1 
soup time 2988 pop 266038 ratio 4.2 space 32768 30 32464 304 rule lifelib r2bf4da80sbfc8e0 sumpop 287483988 i 2 

soup time 2988 pop 127098 ratio 5.5 space 32768 30 31567 399 rule lifelib r2b05f020s07bf40 sumpop 113018328 i 1 
soup time 2988 pop 77594 ratio 3.7 space 32768 30 32750 297 rule lifelib r2bf4da80sbfc8e0 sumpop 102435624 i 2 

soup time 2988 pop 167687 ratio 5.3 space 32768 30 29944 399 rule lifelib r2b05f020s07bf40 sumpop 154596108 i 1 
soup time 2988 pop 152409 ratio 3.9 space 32768 30 32733 312 rule lifelib r2bf4da80sbfc8e0 sumpop 175551084 i 2 
