
soup time 2988 pop 172743 ratio 5.2 space 32768 30 31864 425 rule lifelib r2b05f020s07bf40 sumpop 158051880 i 1 
soup time 2988 pop 140481 ratio 4.0 space 32768 30 32574 273 rule lifelib r2bf4da80sbfc8e0 sumpop 163537992 i 2 
soup time 2988 pop 47395 ratio 7.2 space 32768 30 24601 401 rule lifelib r2bcd3e40s7fc0c0 sumpop 40978608 i 3 
soup time 2988 pop 1756751 ratio 4.8 space 32768 30 32690 432 rule lifelib r2b17ca80sfed8e0 sumpop 1675234584 i 4 
soup time 1284 pop 1970606 ratio 4.6 space 32768 30 31352 403 rule lifelib r2bc3ee40s7fa0c0 sumpop 821863992 i 5 
soup time 2988 pop 8047 ratio 1.0 space 32768 30 32715 35 rule lifelib r2bfcaa80sffa1e0 sumpop 29007444 i 6 
soup time 1212 pop 1970724 ratio 4.0 space 32768 30 31708 560 rule lifelib r2b06af00s06af00 sumpop 836070948 i 7 
soup time 2988 pop 377935 ratio 3.5 space 32768 30 32681 381 rule lifelib r2bbfea80sfd58e0 sumpop 453252324 i 8 

soup time 2988 pop 36809 ratio 7.5 space 32768 30 28013 328 rule lifelib r2b05f020s07bf40 sumpop 31423080 i 1 
soup time 2988 pop 230508 ratio 3.8 space 32768 30 32757 321 rule lifelib r2bf4da80sbfc8e0 sumpop 263326740 i 2 
soup time 2988 pop 139095 ratio 4.9 space 32768 30 27617 506 rule lifelib r2bcd3e40s7fc0c0 sumpop 129877392 i 3 
soup time 2988 pop 1833243 ratio 4.6 space 32768 30 32739 420 rule lifelib r2b17ca80sfed8e0 sumpop 1776847944 i 4 
soup time 1644 pop 1971201 ratio 4.9 space 32768 30 32333 521 rule lifelib r2bc3ee40s7fa0c0 sumpop 1028109024 i 5 
soup time 2988 pop 8238 ratio 1.0 space 32768 30 32589 33 rule lifelib r2bfcaa80sffa1e0 sumpop 29593116 i 6 
soup time 1140 pop 1989238 ratio 3.9 space 32768 30 31882 547 rule lifelib r2b06af00s06af00 sumpop 804173100 i 7 
soup time 2988 pop 387825 ratio 3.6 space 32768 30 32442 405 rule lifelib r2bbfea80sfd58e0 sumpop 460209024 i 8 
soup time 2988 pop 259375 ratio 4.1 space 32768 30 32524 350 rule lifelib r2bf6aa80sff91e0 sumpop 274095924 i 9 
soup time 2988 pop 1021933 ratio 3.6 space 32768 30 32522 371 rule lifelib r2b3fe640sdf51c0 sumpop 1164229284 i 10 
soup time 2988 pop 469267 ratio 5.7 space 32768 30 29739 511 rule lifelib r2b0cca40s04ef00 sumpop 418731792 i 11 
soup time 1332 pop 1989331 ratio 3.9 space 32768 30 32781 395 rule lifelib r2b010900s05bf50 sumpop 947268684 i 12 
soup time 2988 pop 325234 ratio 3.0 space 32768 30 32210 308 rule lifelib r2b44d440sdfb1e0 sumpop 438364176 i 13 
soup time 2988 pop 253561 ratio 4.9 space 32768 30 12243 516 rule lifelib r2b08fa40s07e920 sumpop 241992780 i 14 
soup time 1536 pop 1990708 ratio 3.9 space 32768 30 32747 476 rule lifelib r2b0a4a00s067f60 sumpop 1076627220 i 15 
soup time 1500 pop 1971558 ratio 3.5 space 32768 30 32743 375 rule lifelib r2bdfee40s7f50c0 sumpop 1116759144 i 16 
soup time 1716 pop 1977131 ratio 4.3 space 32768 30 32084 709 rule lifelib r2b020f00s065f00 sumpop 1131809220 i 17 
soup time 2100 pop 1974349 ratio 3.6 space 32768 30 32974 510 rule lifelib r2b0c1d00s06b790 sumpop 1547512752 i 18 
soup time 2160 pop 1966402 ratio 3.4 space 32768 30 32725 492 rule lifelib r2b0c1d00s06b790 sumpop 1598304576 i 19 
soup time 2904 pop 1975159 ratio 3.2 space 32768 30 32652 364 rule lifelib r2bfdda80sef70e0 sumpop 2270908128 i 20 
soup time 1596 pop 1973326 ratio 3.7 space 32768 30 32562 407 rule lifelib r2b006300s01fb80 sumpop 1151826468 i 21 
