soup time 1596 pop 107730 ratio 1.8 space 1600 30 1800 290 rule lifelib b2-ak3eqry4aciw5-akr6-a7es012aik3ry4rwyz5ekqry6n7c8 sumpop 99638160 
soup time 1224 pop 144010 ratio 1.8 space 1600 30 2327 459 rule lifelib b2eik3ciy4ijnrtw5-ae7s12eik3-cer4eikqry5-ekqy7c sumpop 100117704 
soup time 984 pop 182693 ratio 1.8 space 1600 30 1847 428 rule lifelib b2cek3ejkn4aceijnt5-cejr6cek7es1c2ikn3-ijy4-aekqr5ejny6kn7c8 sumpop 100975320 
soup time 792 pop 224943 ratio 1.8 space 1600 30 1848 342 rule lifelib b2ekn3eiry4aertwyz5-aknr6-in8s01c2ak3-eiy4-acntw5-er6ack7c sumpop 101480400 
soup time 672 pop 285102 ratio 1.9 space 1600 30 2002 450 rule lifelib b2-ac3aikqy4acejnqz5-cn6cn7es2ein3-eqr4-cijwy5-ijqy6-cn8 sumpop 102888660 
soup time 456 pop 418904 ratio 2.0 space 1600 30 2218 675 rule lifelib b2-ac3-ekny4ajnryz5acknq6cik7es12cik3-jry4qtw5acnqr6ein7 sumpop 100762068 
soup time 480 pop 388602 ratio 1.9 space 1600 30 2098 669 rule lifelib b2cn3ainqy4aeijqrw5-ceiy6en7e8s01c2-n3ciqry4ckrwy5-aen6kn7e8 sumpop 101745648 
soup time 636 pop 297955 ratio 2.0 space 1600 30 2122 576 rule lifelib b2ce3iry4cijnqt5-ceik6-e7es1c23acijr4-rwyz5qy7c8 sumpop 101023308 
soup time 1596 pop 939 ratio 1.0 space 1600 30 1602 42 rule lifelib b2cei3enr4ijkqwy5-qr6ci78s01c2in3einy4-cntz5ajqy6en7e sumpop 1725204 
soup time 444 pop 427435 ratio 2.0 space 1600 30 2165 799 rule lifelib b2c3-kqry4-ekrw5ceq6cns01c2-en3-ceq4ejkrwyz5cinr7c8 sumpop 102979272 
soup time 432 pop 451719 ratio 1.9 space 1600 30 2153 724 rule lifelib b2-ae3-ejky4aeinry5aenqy6ce78s2-cn3-cenq4-akty5-ijk6cn7e sumpop 105265044 
soup time 588 pop 327913 ratio 2.0 space 1600 30 2058 539 rule lifelib b2-an3ajny4eijtw5cjnqr6-ek7es2-in3-cekr4acjknz5jkqry6ck78 sumpop 103048944 
soup time 528 pop 368739 ratio 2.0 space 1600 30 2167 682 rule lifelib b2-ae3-ceik4aejkqt5-aijn6n7c8s02cen3aejq4-eiyz5akqr6ek sumpop 104025444 
soup time 684 pop 273270 ratio 1.9 space 1600 30 1973 517 rule lifelib b2-ai3ejqry4aijknr5inr6-an7es2-ck3cejr4eijqrwy5cknq6c78 sumpop 102782412 
soup time 384 pop 524843 ratio 2.2 space 1600 30 2067 579 rule lifelib b2e3ijry4aejrwz5-eijy6-ck8s01e2ace3-i4acjnqwy5-jknr6-ck78 sumpop 101282232 
soup time 828 pop 224834 ratio 1.9 space 1600 30 1962 434 rule lifelib b2ei3aeiq4-nqr5cnqry6cn7s012ei3ijkr4ajkrwyz5cjkny6aen8 sumpop 101558040 
soup time 588 pop 334279 ratio 2.0 space 1600 30 2156 629 rule lifelib b2-ak3-enr4einwz5aejy6ci78s02aen3-jknq4cknqtwz5-air6ae7c8 sumpop 103953888 
soup time 1188 pop 148883 ratio 1.8 space 1600 30 1808 329 rule lifelib b2cek3-inr4ackqwyz5-jn6in7c8s1c2kn3eky4ceqrwyz5-acey6-ck78 sumpop 101471556 
soup time 528 pop 359217 ratio 1.9 space 1600 30 2053 581 rule lifelib b2-ae3-cen4enz5-aeiy6-i7cs02ack3-aekq4-acny5ajkqy6ekn7e8 sumpop 103736340 
soup time 1308 pop 113039 ratio 1.8 space 1600 30 1835 804 rule lifelib b2cen3cin4ceknqtz5iny6ckn7e8s1e2ak3cjkq4-aciny5cijkr6aei7e8 sumpop 83525700 
soup time 612 pop 307686 ratio 2.0 space 1600 30 2107 574 rule lifelib b2-ak3-cejy4jqrw5-acjq6aik7cs12ein3jkry4cejqtz5-ejry6ace7e sumpop 100048956 
soup time 516 pop 9993 ratio 2.4 space 1600 30 1835 802 rule lifelib b2en3cinqy4cknz5jqr6-in7c8s01e2kn3ejkq4eijknqz5ckq6-a8 sumpop 2722416 
soup time 648 pop 292651 ratio 1.9 space 1600 30 2011 539 rule lifelib b2en3ijnr4-ikrt5acry6-n7es02ekn3-ikry4aeijrw5aejkr6ce7e sumpop 101891568 
soup time 1596 pop 1642 ratio 0.4 space 1600 30 1602 200 rule lifelib b2ce3-cejq4ekqtyz5-anqy6cn7c8s12ik3jnr4erw5kqr6-kn7 sumpop 8209476 
soup time 1140 pop 156804 ratio 1.8 space 1600 30 1854 380 rule lifelib b2-ak3-aejq4eiqrt5-jnqy6cis02-ai3-acnr4-ajrty5ack6aik7e8 sumpop 101584644 
soup time 1596 pop 1594 ratio 1.0 space 1600 30 1593 44 rule lifelib b2-ak3ei4cijnwyz5aqy6ein78s01e2cik3-ikqy4cjnr5aei6-kn7e sumpop 2780844 
soup time 612 pop 300384 ratio 1.9 space 1600 30 1997 526 rule lifelib b2-a3ejy4aktw5aenry6eik7s2-ek3-cin4-jqz5acenq6cn78 sumpop 100441428 
soup time 1596 pop 746 ratio 1.0 space 1600 30 1601 74 rule lifelib b2k3-ekqy4qwz5-iknr6ei7es1e2-ce3ceir4aciz5-ijnr6in8 sumpop 3904740 
soup time 1596 pop 325 ratio 1.0 space 1600 30 1601 36 rule lifelib b2cn3-ijkq4-anrty5acikn6ac7c8s2-k3cjkn4cryz5cijkn6cik7 sumpop 640068 
soup time 1596 pop 1154 ratio 1.0 space 1600 30 1603 34 rule lifelib b2cen3cejkr4cikrz5ay6-aes2ei3ejn4eknrwy5-ejkr6ack7e8 sumpop 1894188 
