
soup time 18816 pop 268 ratio 1.0 space 37654 30 35224 32 rule lifelib r2b054c20s057260 sumpop 5480040 i 1 
soup time 14340 pop 6616 ratio 1.0 space 37654 30 37580 30 rule lifelib r2b0be600s019ee0 sumpop 100077060 i 2 
soup time 60 pop 2348237 ratio 1.6 space 37654 30 37753 159 rule lifelib r2b0cb960s05f450 sumpop 117870840 i 3 
soup time 48 pop 2703556 ratio 1.5 space 37654 30 37806 201 rule lifelib r2b06ef60s0116a0 sumpop 110125248 i 4 
soup time 84 pop 1627934 ratio 1.6 space 37654 30 37732 163 rule lifelib r2b0e1ec0s008590 sumpop 106837548 i 5 
soup time 18816 pop 88 ratio 1.0 space 37654 30 32667 19 rule lifelib r2b0e8a40s0290c0 sumpop 1673952 i 6 
soup time 48 pop 2607021 ratio 1.5 space 37654 30 37799 189 rule lifelib r2b02fd60s017590 sumpop 107228808 i 7 
soup time 48 pop 3284437 ratio 1.5 space 37654 30 37823 210 rule lifelib r2b03b3e0s04e680 sumpop 132468432 i 8 
soup time 18816 pop 0 ratio 0.0 space 37654 30 1 1 rule lifelib r2b030240s02ca80 sumpop 0 i 9 
soup time 48 pop 3214461 ratio 1.5 space 37654 30 37833 210 rule lifelib r2b04d7e0s017d60 sumpop 130952928 i 10 
soup time 18816 pop 564 ratio 1.0 space 37654 30 37093 26 rule lifelib r2b03e8a0s052490 sumpop 18775776 i 11 
soup time 18816 pop 937 ratio 1.0 space 37654 30 37114 25 rule lifelib r2b053340s033230 sumpop 45452160 i 12 
soup time 180 pop 651103 ratio 1.2 space 37654 30 37641 103 rule lifelib r2b0c84a0s003a90 sumpop 104971608 i 13 
soup time 84 pop 1553063 ratio 1.5 space 37654 30 37728 143 rule lifelib r2b047220s06cbb0 sumpop 104741592 i 14 
soup time 96 pop 2082323 ratio 2.0 space 37654 30 37692 300 rule lifelib r2b023820s07ff80 sumpop 120224340 i 15 
soup time 18816 pop 2469 ratio 1.0 space 37654 30 37463 31 rule lifelib r2b097280s003e30 sumpop 47993136 i 16 
soup time 60 pop 2550543 ratio 1.7 space 37654 30 37842 240 rule lifelib r2b0c24e0s0445b0 sumpop 119957856 i 17 
soup time 60 pop 2718023 ratio 1.7 space 37654 30 37806 201 rule lifelib r2b094f20s019de0 sumpop 130000416 i 18 
soup time 18816 pop 4294 ratio 1.0 space 37654 30 37527 30 rule lifelib r2b09a400s01f1e0 sumpop 80847588 i 19 
soup time 60 pop 2722407 ratio 1.7 space 37654 30 37839 237 rule lifelib r2b06e5e0s0290c0 sumpop 128325552 i 20 
soup time 18816 pop 100 ratio 1.0 space 37654 30 33558 28 rule lifelib r2b052620s057380 sumpop 9772056 i 21 
soup time 96 pop 1499981 ratio 1.4 space 37654 30 37712 150 rule lifelib r2b0534c0s079390 sumpop 112714944 i 22 
soup time 72 pop 1708773 ratio 1.4 space 37654 30 37728 135 rule lifelib r2b040320s03fc70 sumpop 100031808 i 23 
soup time 18816 pop 133 ratio 1.0 space 37654 30 27335 7 rule lifelib r2b039600s07fc20 sumpop 2507004 i 24 
soup time 18816 pop 432 ratio 1.0 space 37654 30 36457 33 rule lifelib r2b004040s07dc60 sumpop 8133744 i 25 
soup time 48 pop 3115556 ratio 1.5 space 37654 30 37806 203 rule lifelib r2b067f60s039710 sumpop 126323328 i 26 
soup time 18816 pop 8 ratio 0.9 space 37654 30 -34564 -5 rule lifelib r2b096e20s018a90 sumpop 43171584 i 27 
soup time 18816 pop 48 ratio 1.0 space 37654 30 34336 22 rule lifelib r2b00c120s033540 sumpop 1530048 i 28 
soup time 48 pop 3041265 ratio 1.5 space 37654 30 37831 210 rule lifelib r2b05cf60s028f70 sumpop 122842632 i 29 
soup time 9420 pop 134 ratio 1.0 space 37654 30 33904 18851 rule lifelib r2b081060s02e110 sumpop 4430412 i 30 
soup time 18816 pop 1120 ratio 1.0 space 37654 30 37148 30 rule lifelib r2b044980s0718c0 sumpop 21334860 i 31 
soup time 48 pop 3109899 ratio 1.5 space 37654 30 37815 208 rule lifelib r2b0f9ae0s04d9b0 sumpop 126009072 i 32 
soup time 48 pop 2763463 ratio 1.5 space 37654 30 37817 210 rule lifelib r2b0807e0s0278a0 sumpop 111825552 i 33 
soup time 72 pop 1893318 ratio 1.4 space 37654 30 37732 141 rule lifelib r2b016d20s04fa60 sumpop 110219724 i 34 
soup time 11292 pop 8854 ratio 1.0 space 37654 30 37517 31 rule lifelib r2b06c100s01ba70 sumpop 100086240 i 35 
soup time 6972 pop 9387 ratio 1.0 space 37654 30 37634 36 rule lifelib r2b05b880s02b2f0 sumpop 100102536 i 36 
soup time 18816 pop 895 ratio 1.0 space 37654 30 37330 25 rule lifelib r2b0307c0s04a010 sumpop 27530064 i 37 
soup time 18816 pop 102 ratio 1.0 space 37654 30 29108 27 rule lifelib r2b050620s055880 sumpop 1920480 i 38 
soup time 60 pop 2285772 ratio 1.6 space 37654 30 37800 189 rule lifelib r2b049720s0067b0 sumpop 110789628 i 39 
soup time 60 pop 2231951 ratio 1.6 space 37654 30 37756 159 rule lifelib r2b076e60s01f450 sumpop 111143880 i 40 
soup time 120 pop 1210510 ratio 1.4 space 37654 30 37703 128 rule lifelib r2b000540s003670 sumpop 113804796 i 41 
soup time 60 pop 2198118 ratio 1.6 space 37654 30 37770 177 rule lifelib r2b01b760s006280 sumpop 107599548 i 42 
