
soup time 1596 pop 7 ratio 0.9 space 1600 30 -50 793 rule lifelib r2b4t4s10t19 sumpop 111504 i 1 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib r2b000008s03ff00 sumpop 89676 i 2 
soup time 504 pop 366378 ratio 1.9 space 1600 30 1925 402 rule lifelib r2bfdec40sdf69e0 sumpop 101788500 i 3 
soup time 1596 pop 166 ratio 0.9 space 1600 30 1274 205 rule lifelib r2b1f8240s8d29e0 sumpop 2111100 i 4 

soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib r2b4t4s10t19 sumpop 109788 i 1 
soup time 1596 pop 6 ratio 0.9 space 1600 30 -311 7 rule lifelib r2b000008s03ff00 sumpop 130044 i 2 
soup time 504 pop 364714 ratio 1.9 space 1600 30 1939 399 rule lifelib r2bfdec40sdf69e0 sumpop 100652496 i 3 
soup time 1596 pop 183 ratio 1.0 space 1600 30 1317 245 rule lifelib r2b1f8240s8d29e0 sumpop 2010816 i 4 

soup time 1596 pop 34 ratio 0.6 space 1600 30 -1461 -4 rule lifelib r2b4t4s10t19 sumpop 198096 i 1 
soup time 1596 pop 6 ratio 0.9 space 1600 30 -415 3 rule lifelib r2b000008s03ff00 sumpop 97452 i 2 
soup time 504 pop 365334 ratio 1.9 space 1600 30 1935 397 rule lifelib r2bfdec40sdf69e0 sumpop 100498248 i 3 
soup time 1596 pop 228 ratio 1.0 space 1600 30 1547 480 rule lifelib r2b1f8240s8d29e0 sumpop 2029056 i 4 

soup time 1584 pop 24 ratio 1.0 space 1600 30 -121 803 rule lifelib r2b4t4s10t19 sumpop 173412 i 1 
soup time 1596 pop 7 ratio 0.9 space 1600 30 -392 775 rule lifelib r2b000008s03ff00 sumpop 147324 i 2 
soup time 504 pop 364884 ratio 1.9 space 1600 30 1937 407 rule lifelib r2bfdec40sdf69e0 sumpop 100488804 i 3 
soup time 1596 pop 121 ratio 1.0 space 1600 30 1009 234 rule lifelib r2b1f8240s8d29e0 sumpop 1842480 i 4 

soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib r2b4t4s10t19 sumpop 104760 i 1 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib r2b000008s03ff00 sumpop 127584 i 2 
soup time 504 pop 363918 ratio 1.9 space 1600 30 1922 396 rule lifelib r2bfdec40sdf69e0 sumpop 100804620 i 3 
soup time 1596 pop 230 ratio 1.0 space 1600 30 1465 461 rule lifelib r2b1f8240s8d29e0 sumpop 1987176 i 4 

soup time 1596 pop 12 ratio 0.9 space 1600 30 -493 -27 rule lifelib r2b4t4s10t19 sumpop 176952 i 1 
