
soup time 1596 pop 117 ratio 1.0 space 1600 30 1425 30 rule lifelib g3r2b092000s057de0 sumpop 188136 i 1 
soup time 1596 pop 1365 ratio 1.0 space 1600 30 1551 30 rule lifelib g3r2b001000s00bdf0 sumpop 2203728 i 2 
soup time 360 pop 531700 ratio 2.0 space 1600 30 2181 641 rule lifelib g3r2b029240s01dff0 sumpop 102624684 i 3 
soup time 792 pop 244288 ratio 2.0 space 1600 30 2063 530 rule lifelib g3r2b092040s04f9f0 sumpop 102302100 i 4 
soup time 312 pop 629237 ratio 2.0 space 1600 30 2240 719 rule lifelib g3r2b04a580s057ff0 sumpop 105541272 i 5 
soup time 1596 pop 1014 ratio 1.0 space 1600 30 1589 72 rule lifelib g3r2b0a5040s079af0 sumpop 5048736 i 6 
soup time 1596 pop 1014 ratio 1.0 space 1600 30 1558 30 rule lifelib g3r2b025000s05c9f0 sumpop 1633380 i 7 
soup time 1056 pop 173261 ratio 1.8 space 1600 30 1864 363 rule lifelib g3r2b014080s053df0 sumpop 101785068 i 8 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib g3r2b0a68a0s077710 sumpop 81108 i 9 
soup time 1596 pop 565 ratio 1.0 space 1600 30 1561 30 rule lifelib g3r2b011900s01b6f0 sumpop 1085556 i 10 
soup time 1596 pop 1771 ratio 1.0 space 1600 30 1567 30 rule lifelib g3r2b002200s071df0 sumpop 2922696 i 11 
soup time 1596 pop 190 ratio 1.0 space 1600 30 1570 30 rule lifelib g3r2b008200s039b70 sumpop 305520 i 12 
soup time 300 pop 668667 ratio 2.1 space 1600 30 2352 816 rule lifelib g3r2b004720s039ff0 sumpop 106657788 i 13 
soup time 1596 pop 34 ratio 1.0 space 1600 30 1062 11 rule lifelib g3r2b000200s035330 sumpop 54672 i 14 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib g3r2b0e4a20s07b510 sumpop 132 i 15 
soup time 1596 pop 713 ratio 1.0 space 1600 30 1576 36 rule lifelib g3r2b060480s0693e0 sumpop 1326996 i 16 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib g3r2b000840s05de00 sumpop 0 i 17 
soup time 1596 pop 1167 ratio 1.0 space 1600 30 1584 31 rule lifelib g3r2b068300s07e9f0 sumpop 2084004 i 18 
soup time 1596 pop 6 ratio 0.9 space 1600 30 -1106 -23 rule lifelib g3r2b003a00s079a90 sumpop 9648 i 19 
soup time 324 pop 597103 ratio 2.0 space 1600 30 2261 761 rule lifelib g3r2b09dd60s06c9b0 sumpop 103870560 i 20 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib g3r2b002060s01f380 sumpop 8508 i 21 
soup time 696 pop 285207 ratio 2.1 space 1600 30 2161 696 rule lifelib g3r2b000020s0453e0 sumpop 101337912 i 22 
soup time 1560 pop 104739 ratio 1.6 space 1600 30 1560 268 rule lifelib g3r2b002d40s051760 sumpop 100674048 i 23 
soup time 1596 pop 1930 ratio 1.0 space 1600 30 1573 30 rule lifelib g3r2b004800s06bfc0 sumpop 3126924 i 24 
soup time 1596 pop 1949 ratio 1.0 space 1600 30 1579 30 rule lifelib g3r2b054800s07ff90 sumpop 3146016 i 25 
soup time 1596 pop 14 ratio 0.9 space 1600 30 -470 19 rule lifelib g3r2b089200s03ed60 sumpop 22512 i 26 
soup time 1596 pop 7 ratio 0.9 space 1600 30 -683 -21 rule lifelib g3r2b004420s0363a0 sumpop 14844 i 27 
soup time 1596 pop 0 ratio 0.0 space 1600 30 1 1 rule lifelib g3r2b018da0s03a040 sumpop 0 i 28 
