soup time 1596 pop 4727 ratio 0.7 space 1600 30 1886 2126 rule lifelib r3b14t17s14t23 sumpop 11017056 sumpop 6961272
soup time 1596 pop 4452 ratio 0.7 space 1600 30 1330 1975 rule lifelib r3b14t19s14t23 sumpop 9438300 sumpop 9173424
soup time 1596 pop 932 ratio 0.3 space 1600 30 1568 1856 rule lifelib r3b14t17s14t23 sumpop 4918032 sumpop 6961272
soup time 1596 pop 7610 ratio 0.8 space 1600 30 1578 1808 rule lifelib r3b14t17s14t23 sumpop 11978088 
soup time 1596 pop 5068 ratio 0.6 space 1600 30 1599 1760 rule lifelib r3b14t17s14t23 sumpop 12989976 sumpop 6961272
soup time 1596 pop 7242 ratio 1.0 space 1600 30 1708 1567 rule lifelib r3b14t19s14t23 sumpop 12081828 
soup time 1596 pop 4899 ratio 0.9 space 1600 30 1548 1127 rule lifelib r3b14t19s14t23 sumpop 8132292 sumpop 9173424
soup time 1596 pop 4494 ratio 0.6 space 1600 30 1611 1090 rule lifelib r3b14t17s14t23 sumpop 9415740 sumpop 6961272
soup time 1596 pop 2189 ratio 0.6 space 1600 30 1495 1036 rule lifelib r3b14t17s14t23 sumpop 6961272 
soup time 1596 pop 6751 ratio 1.0 space 1600 30 1504 969 rule lifelib r3b14t17s14t23 sumpop 9219852 sumpop 6961272
soup time 1596 pop 1352 ratio 1.0 space 1600 30 1532 939 rule lifelib r3b14t18s14t23 sumpop 3016380 
soup time 828 pop 8137 ratio 1.2 space 1600 30 1682 819 rule lifelib r3b14t17s14t23 sumpop 5739324 
soup time 576 pop 6451 ratio 0.9 space 1600 30 1617 817 rule lifelib r3b14t17s14t23 sumpop 4152612 
soup time 1236 pop 7739 ratio 1.1 space 1600 30 2588 815 rule lifelib r3b14t19s14t23 sumpop 9671688 
soup time 696 pop 7890 ratio 1.1 space 1600 30 1589 814 rule lifelib r3b14t17s14t23 sumpop 5260404 
soup time 792 pop 8136 ratio 1.1 space 1600 30 1601 813 rule lifelib r3b14t19s14t23 sumpop 6484380 
soup time 480 pop 6881 ratio 1.2 space 1600 30 1519 813 rule lifelib r3b14t19s14t23 sumpop 2979324 
soup time 816 pop 670 ratio 1.0 space 1600 30 1506 812 rule lifelib r3b13t17s13t20 sumpop 598128 
soup time 1080 pop 185 ratio 0.9 space 1600 30 1275 811 rule lifelib r3b12t16s13t19 sumpop 620664 
soup time 660 pop 7372 ratio 1.2 space 1600 30 1701 809 rule lifelib r3b14t19s14t23 sumpop 4520196 
soup time 1404 pop 3700 ratio 1.3 space 1600 30 1598 808 rule lifelib r3b14t20s14t23 sumpop 5112348 
soup time 1368 pop 3364 ratio 1.0 space 1600 30 1554 808 rule lifelib r3b14t20s14t23 sumpop 4724028 
soup time 1188 pop 3093 ratio 0.5 space 1600 30 1593 808 rule lifelib r3b14t20s14t23 sumpop 5992668 
soup time 792 pop 7161 ratio 1.2 space 1600 30 1649 806 rule lifelib r3b14t19s14t23 sumpop 5160264 
soup time 1356 pop 4667 ratio 1.0 space 1600 30 1629 806 rule lifelib r3b14t19s14t23 sumpop 6988440 
soup time 1248 pop 1853 ratio 1.0 space 1600 30 1621 806 rule lifelib r3b14t18s14t23 sumpop 3348612 
soup time 876 pop 5047 ratio 0.7 space 1600 30 1561 805 rule lifelib r3b14t17s14t23 sumpop 5670588 
soup time 840 pop 5036 ratio 0.7 space 1600 30 1650 805 rule lifelib r3b14t17s14t23 sumpop 5460636 
soup time 1260 pop 2014 ratio 0.9 space 1600 30 1585 805 rule lifelib r3b14t18s14t23 sumpop 3721224 
soup time 1068 pop 6617 ratio 0.9 space 1600 30 1650 805 rule lifelib r3b14t19s14t23 sumpop 8007036 
soup time 1092 pop 3408 ratio 0.8 space 1600 30 1594 804 rule lifelib r3b14t21s14t23 sumpop 5179056 
soup time 912 pop 8614 ratio 1.1 space 1600 30 1607 803 rule lifelib r3b14t17s14t23 sumpop 7968468 
soup time 672 pop 4695 ratio 1.0 space 1600 30 2066 803 rule lifelib r3b14t17s14t23 sumpop 3413400 
soup time 1548 pop 2392 ratio 1.0 space 1600 30 1548 803 rule lifelib r3b13t16s12t20 sumpop 4005324 
soup time 1068 pop 6524 ratio 1.0 space 1600 30 1564 803 rule lifelib r3b14t21s14t23 sumpop 7058088 
soup time 1560 pop 779 ratio 1.0 space 1600 30 1509 802 rule lifelib r3b13t17s13t20 sumpop 1267992 
soup time 1248 pop 6557 ratio 0.9 space 1600 30 1817 802 rule lifelib r3b14t19s14t23 sumpop 8451324 
soup time 1320 pop 1776 ratio 0.3 space 1600 30 1660 801 rule lifelib r3b14t21s14t23 sumpop 6955224 
soup time 1596 pop 9836 ratio 0.9 space 1600 30 1731 761 rule lifelib r3b14t17s14t23 sumpop 15218916 
soup time 1596 pop 4036 ratio 0.8 space 1600 30 1581 708 rule lifelib r3b14t20s14t23 sumpop 8663880 
soup time 1596 pop 1791 ratio 1.0 space 1600 30 1647 696 rule lifelib r3b14t18s14t23 sumpop 4157640 
soup time 1596 pop 3497 ratio 0.6 space 1600 30 1575 659 rule lifelib r3b14t19s14t23 sumpop 8725020 sumpop 9173424
soup time 1596 pop 1502 ratio 0.6 space 1600 30 2049 638 rule lifelib r3b14t21s14t23 sumpop 5474832 
soup time 1596 pop 4235 ratio 0.8 space 1600 30 1607 620 rule lifelib r3b14t20s14t23 sumpop 9649956 
soup time 1596 pop 1883 ratio 0.7 space 1600 30 2215 537 rule lifelib r3b14t21s14t23 sumpop 5712600 
